time_tsnumber,time_secondsf,ke_mean,ke_max,dynstat_eta_max,dynstat_eta_min,dynstat_eta_mean,dynstat_uvel_max,dynstat_uvel_min,dynstat_vvel_max,dynstat_vvel_min,advcfl_uvel_max,advcfl_vvel_max,advcfl_wvel_max,dynstat_theta_max,dynstat_theta_min
200.0,6000.0,1.8332808228155e-07,0.0096775691268021,0.0026522439629262,-0.00034997641977067,3.6632929354095e-21,0.016919079404778,-0.00035168380494205,0.13812772306159,-0.00049656875849509,0.00010045766182625,0.0008220257274048,0.00071159587150536,33.571997753935,3.5034929890707
220.0,6600.0,2.98679103653e-07,0.015765593586243,0.0034520917275741,-0.00042860463336527,2.4171118709366e-20,0.023358057252401,-0.00046023450757169,0.17607406273228,-0.00064713876428088,0.00013868933174446,0.0010478519900751,0.00091465026919976,33.572119979847,3.5034982852876
240.0,7200.0,4.6401537254862e-07,0.024490770071218,0.0043622230678445,-0.0005117540658672,4.636242742873e-20,0.031453305991668,-0.00058836871772393,0.21912775254912,-0.00082469359689656,0.00018675517154535,0.0013040731157456,0.0011493891432122,33.572343017831,3.5035033611411
260.0,7800.0,6.9026215095788e-07,0.036428758446026,0.0053689994415224,-0.00059359220117379,-2.3905479912048e-20,0.041395563246759,-0.0007365682816573,0.2667940769967,-0.0010289435808357,0.00024578716473495,0.0015877449533626,0.0014148786295064,33.572672783336,3.5035077013276
280.0,8400.0,9.8381139349275e-07,0.051915739423173,0.0064474163040163,-0.0006702200134485,1.7352243802998e-20,0.053350494772998,-0.0009053659700622,0.31785604205739,-0.0012594684684157,0.0003167674078335,0.0018916249279353,0.0017075366038564,33.573110774949,3.5035118071766
300.0,9000.0,1.3474579061525e-06,0.071097549705723,0.007557829383479,-0.00074745995865413,6.0311077546632e-21,0.067414898472731,-0.0010945216998171,0.37109344885796,-0.0015250633810402,0.00040027450034772,0.0022084513917355,0.002022354728132,33.573651000631,3.5035157614639
320.0,9600.0,1.6596258412445e-06,0.08755138136287,0.0084946903897869,-0.00079277145671426,1.844939526564e-20,0.083441828031579,-0.0012877584078948,0.41012967737876,-0.0018919086414891,0.00049543404766754,0.0024407638011035,0.0022869549943143,33.574272983784,3.5035196706274
340.0,10200.0,1.7568481682825e-06,0.092642487339377,0.0089272860040532,-0.00076725172642142,2.9733117951482e-20,0.10037161815333,-0.0014437380941385,0.41865131308899,-0.0022795168072371,0.00059595431003531,0.0024914777608946,0.002404971373942,33.574910939535,3.5035230096851
360.0,10800.0,1.7374709945127e-06,0.09158251524198,0.0088867578539824,-0.00066155168517071,1.2007662034953e-20,0.11714747699601,-0.0015680605274162,0.41168707581797,-0.0028539166857556,0.00069556060876575,0.0024500321909421,0.0024360715425517,33.575503641341,3.5035256164646
380.0,11400.0,1.7189931850329e-06,0.090583280126296,0.0085171435105344,-0.00055374230408108,2.4357389098407e-20,0.13355607997174,-0.0016928218331557,0.40418575519753,-0.0035103821812498,0.00079298633373621,0.0024053903304753,0.0024578912719185,33.576034068652,3.5035286317349
400.0,12000.0,1.7010447998128e-06,0.089606842069436,0.0078132701936587,-0.0005017183002979,-7.0465395871131e-20,0.14955883321834,-0.0018218980242974,0.40231168561719,-0.0041334179324232,0.00088800233472536,0.0023942611151699,0.0024691126805182,33.576496696926,3.50353043498
420.0,12600.0,1.6835426015371e-06,0.088641333697622,0.0066759153697508,-0.00046075125584395,3.0361220115884e-20,0.16512710483066,-0.0019660509089292,0.40042828242695,-0.0046477693705627,0.00098043861041625,0.0023830524946307,0.0024921487933176,33.576888182081,3.5035328010886
440.0,13200.0,1.6664086366452e-06,0.087687848169758,0.0050054609656106,-0.00042723397073957,3.9184138782039e-20,0.18023817571633,-0.002158012210242,0.39749756727996,-0.0049672636372557,0.0010701602666898,0.0023656110491869,0.0025124881221637,33.577207360557,3.5035365401015
460.0,13800.0,1.6495829654424e-06,0.086752230399248,0.0027996680924763,-0.00039926417366977,2.0193632027348e-20,0.19487333645938,-0.0024091111095344,0.3936517614118,-0.0051960927295856,0.0011570562167934,0.0023427236616816,0.0025200574290341,33.577480183257,3.5035399342518
